latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-9.763,32.078,343,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,301.9,0,D
-9.764,32.075,338.1,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,304.1,0,D
-10.613,26.223,348.7,0.4,0.5,2016-07-12,1125,N,nominal,1.0NRT,303.1,0,D
-10.762,25.112,329,0.5,0.5,2016-07-12,1125,N,low,1.0NRT,302,0,D
-11.052,22.853,329.9,0.3,0.6,2016-07-12,1125,N,nominal,1.0NRT,301.5,0,D
-11.053,22.846,340.5,0.3,0.6,2016-07-12,1125,N,nominal,1.0NRT,295.6,0,D
-11.523,18.863,325,0.6,0.7,2016-07-12,1125,N,nominal,1.0NRT,294.3,0,D
-11.611,18.059,352.6,0.7,0.8,2016-07-12,1125,N,nominal,1.0NRT,300.1,0,D
-10.684,25.664,349.9,0.4,0.5,2016-07-12,1125,N,nominal,1.0NRT,305.3,0,D
-11.047,22.849,333.4,0.3,0.6,2016-07-12,1125,N,nominal,1.0NRT,296,0,D
-9.617,32.969,333.1,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,302.1,0,D
-9.814,31.706,339.5,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,299.9,0,D
-9.814,31.702,339.5,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,303,0,D
-10.287,28.511,331.9,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,303.5,0,D
-10.287,28.507,332.9,0.4,0.4,2016-07-12,1125,N,low,1.0NRT,306.1,0,D
-10.288,28.499,349.5,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,306.7,0,D
-10.755,25.094,329.3,0.5,0.5,2016-07-12,1125,N,low,1.0NRT,303.8,0,D
-10.782,24.89,335.1,0.5,0.5,2016-07-12,1125,N,nominal,1.0NRT,300.7,0,D
-9.761,32.027,334.9,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,304.3,0,D
-10.283,28.511,336.7,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,304.3,0,D
-10.284,28.507,335.3,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,303.9,0,D
-10.778,24.885,339.6,0.5,0.5,2016-07-12,1125,N,nominal,1.0NRT,298.6,0,D
-11.057,22.686,336.1,0.3,0.6,2016-07-12,1125,N,nominal,1.0NRT,298.6,0,D
-11.38,19.904,367,0.5,0.7,2016-07-12,1125,N,nominal,1.0NRT,301.2,0,D
-9.758,32.023,345.7,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,317,0,D
-9.761,32.002,334,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,307.3,0,D
-10.281,28.502,347.7,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,306.2,0,D
-11.052,22.685,331.3,0.3,0.6,2016-07-12,1125,N,nominal,1.0NRT,299.2,0,D
-11.052,22.682,349.7,0.3,0.6,2016-07-12,1125,N,nominal,1.0NRT,299.1,0,D
-9.602,32.997,332.3,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,301.8,0,D
-9.758,32.001,339.5,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,305,0,D
-9.759,31.998,346.2,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,303.4,0,D
-11.374,19.904,351.6,0.5,0.7,2016-07-12,1125,N,nominal,1.0NRT,296.2,0,D
-9.656,32.63,339.7,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,306,0,D
-9.753,32.011,334.2,0.4,0.4,2016-07-12,1125,N,low,1.0NRT,305.2,0,D
-9.755,32.001,331.4,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,301,0,D
-10.244,28.709,333.4,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,303.3,0,D
-10.672,25.591,334.2,0.4,0.5,2016-07-12,1125,N,nominal,1.0NRT,306.1,0,D
-11.111,22.109,337.2,0.4,0.6,2016-07-12,1125,N,nominal,1.0NRT,301.2,0,D
-11.106,22.108,367,0.4,0.6,2016-07-12,1125,N,nominal,1.0NRT,303.3,0,D
-9.606,32.929,331.7,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,299.9,0,D
-10.294,28.33,334.7,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,302.6,0,D
-10.906,23.737,330.1,0.6,0.5,2016-07-12,1125,N,nominal,1.0NRT,299.7,0,D
-10.907,23.732,334,0.6,0.5,2016-07-12,1125,N,nominal,1.0NRT,298.9,0,D
-11.544,18.225,339,0.7,0.8,2016-07-12,1125,N,nominal,1.0NRT,297.3,0,D
-9.68,32.436,338,0.4,0.4,2016-07-12,1125,N,low,1.0NRT,312.8,0,D
-9.957,30.627,337.3,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,301.2,0,D
-10.291,28.329,345.3,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,309.6,0,D
-10.291,28.325,331.8,0.4,0.4,2016-07-12,1125,N,low,1.0NRT,303.6,0,D
-10.631,25.838,341.9,0.4,0.5,2016-07-12,1125,N,nominal,1.0NRT,304.8,0,D
-9.677,32.436,346.6,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,315.5,0,D
-9.696,32.313,332.7,0.4,0.4,2016-07-12,1125,N,low,1.0NRT,306.6,0,D
-10.27,28.447,340.3,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,304.4,0,D
-10.287,28.329,348.7,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,300,0,D
-10.412,27.428,335.3,0.5,0.4,2016-07-12,1125,N,nominal,1.0NRT,304.4,0,D
-10.71,25.201,344.7,0.5,0.5,2016-07-12,1125,N,nominal,1.0NRT,301.4,0,D
-10.787,24.602,339.3,0.5,0.5,2016-07-12,1125,N,nominal,1.0NRT,302.9,0,D
-9.643,32.624,342.7,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,303.6,0,D
-9.674,32.432,346.3,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,308,0,D
-9.789,31.688,337.8,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,303.2,0,D
-10.267,28.447,338.8,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,302.1,0,D
-10.783,24.601,333.3,0.5,0.5,2016-07-12,1125,N,nominal,1.0NRT,302.4,0,D
-9.67,32.431,337.1,0.4,0.4,2016-07-12,1125,N,low,1.0NRT,307.2,0,D
-10.568,26.221,339.7,0.4,0.5,2016-07-12,1125,N,nominal,1.0NRT,299.7,0,D
-9.669,32.416,336.9,0.4,0.4,2016-07-12,1125,N,low,1.0NRT,307.7,0,D
-10.36,27.726,341.7,0.5,0.4,2016-07-12,1125,N,nominal,1.0NRT,302.9,0,D
-9.664,32.43,336.4,0.4,0.4,2016-07-12,1125,N,low,1.0NRT,306.7,0,D
-10.279,28.281,341.7,0.5,0.4,2016-07-12,1125,N,nominal,1.0NRT,302.4,0,D
-10.356,27.726,335.8,0.5,0.4,2016-07-12,1125,N,nominal,1.0NRT,301.6,0,D
-10.261,28.442,328.2,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,301.2,0,D
-9.66,32.425,348,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,310.8,0,D
-9.66,32.422,341.8,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,310.9,0,D
-9.661,32.418,342.3,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,309.3,0,D
-9.662,32.411,367,0.4,0.4,2016-07-12,1125,N,low,1.0NRT,329,0,D
-9.658,32.414,347,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,315,0,D
-10.277,28.281,334,0.5,0.4,2016-07-12,1125,N,nominal,1.0NRT,302.4,0,D
-10.357,27.727,330.2,0.5,0.4,2016-07-12,1125,N,low,1.0NRT,303.4,0,D
-10.358,27.723,342.2,0.5,0.4,2016-07-12,1125,N,nominal,1.0NRT,303.3,0,D
-10.353,27.731,348.2,0.5,0.4,2016-07-12,1125,N,nominal,1.0NRT,305.8,0,D
-10.567,26.221,339.2,0.4,0.5,2016-07-12,1125,N,nominal,1.0NRT,299.5,0,D
-10.709,25.202,347.7,0.5,0.5,2016-07-12,1125,N,nominal,1.0NRT,301.1,0,D
-10.906,23.74,331.6,0.6,0.5,2016-07-12,1125,N,nominal,1.0NRT,298.8,0,D
-10.907,23.735,339.5,0.6,0.5,2016-07-12,1125,N,nominal,1.0NRT,299.4,0,D
-9.705,32.061,341.9,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,305.7,0,D
-9.706,32.058,346.2,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,306.4,0,D
-10.293,28.122,331.8,0.5,0.4,2016-07-12,1125,N,nominal,1.0NRT,303.8,0,D
-10.786,24.603,355.9,0.5,0.5,2016-07-12,1125,N,nominal,1.0NRT,303.7,0,D
-11.109,22.107,367,0.4,0.6,2016-07-12,1125,N,nominal,1.0NRT,305.6,0,D
-9.702,32.057,352.2,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,309.9,0,D
-9.084,35.928,328,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,296.4,0,D
-11.375,19.906,355.5,0.5,0.7,2016-07-12,1125,N,nominal,1.0NRT,297.3,0,D
-11.376,19.901,351,0.5,0.7,2016-07-12,1125,N,nominal,1.0NRT,299.2,0,D
-10.238,28.422,336.6,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,305.8,0,D
-10.239,28.418,339.9,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,305.7,0,D
-10.448,26.956,348.8,0.5,0.4,2016-07-12,1125,N,nominal,1.0NRT,310.1,0,D
-10.236,28.413,331.4,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,298.5,0,D
-9.591,32.691,331.8,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,300.6,0,D
-9.692,32.034,337.6,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,302.9,0,D
-10.511,26.448,332.3,0.6,0.4,2016-07-12,1125,N,nominal,1.0NRT,300.5,0,D
-10.626,25.616,331.8,0.4,0.5,2016-07-12,1125,N,low,1.0NRT,304.5,0,D
-10.626,25.612,343.1,0.4,0.5,2016-07-12,1125,N,nominal,1.0NRT,307.5,0,D
-10.64,25.51,334.3,0.4,0.5,2016-07-12,1125,N,nominal,1.0NRT,303,0,D
-10.205,28.578,332.5,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,303.4,0,D
-10.206,28.574,344.1,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,309.2,0,D
-10.206,28.57,343.6,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,310.8,0,D
-10.658,25.348,338.6,0.4,0.5,2016-07-12,1125,N,nominal,1.0NRT,304,0,D
-10.68,25.185,336.1,0.5,0.5,2016-07-12,1125,N,nominal,1.0NRT,304.5,0,D
-10.907,23.47,342,0.6,0.5,2016-07-12,1125,N,nominal,1.0NRT,304,0,D
-11.544,18.223,332.7,0.7,0.8,2016-07-12,1125,N,nominal,1.0NRT,296.4,0,D
-11.296,20.302,367,0.5,0.7,2016-07-12,1125,N,nominal,1.0NRT,303,0,D
-9.549,32.912,331.4,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,303.9,0,D
-10.567,25.98,343.2,0.4,0.5,2016-07-12,1125,N,nominal,1.0NRT,296.8,0,D
-10.654,25.347,352.9,0.4,0.5,2016-07-12,1125,N,nominal,1.0NRT,304.4,0,D
-11.011,22.617,340,0.3,0.6,2016-07-12,1125,N,nominal,1.0NRT,302.5,0,D
-11.012,22.614,331.1,0.3,0.6,2016-07-12,1125,N,low,1.0NRT,303.6,0,D
-11.296,20.307,331.8,0.5,0.7,2016-07-12,1125,N,nominal,1.0NRT,303.5,0,D
-11.637,17.32,325.4,0.8,0.8,2016-07-12,1125,N,nominal,1.0NRT,296.7,0,D
-10.856,23.787,367,0.6,0.5,2016-07-12,1125,N,nominal,1.0NRT,305.8,0,D
-8.771,37.64,335.3,0.5,0.5,2016-07-12,1125,N,nominal,1.0NRT,290,0,D
-9.595,32.598,334.4,0.4,0.4,2016-07-12,1125,N,low,1.0NRT,305.3,0,D
-10.206,28.525,328.7,0.4,0.4,2016-07-12,1125,N,low,1.0NRT,303,0,D
-10.563,25.979,338.5,0.4,0.5,2016-07-12,1125,N,nominal,1.0NRT,297.3,0,D
-10.564,25.975,338.5,0.4,0.5,2016-07-12,1125,N,nominal,1.0NRT,297,0,D
-10.859,23.761,329.4,0.6,0.5,2016-07-12,1125,N,nominal,1.0NRT,297.6,0,D
-11.169,21.307,328.6,0.4,0.6,2016-07-12,1125,N,low,1.0NRT,302.9,0,D
-11.196,21.037,367,0.4,0.6,2016-07-12,1125,N,nominal,1.0NRT,303.6,0,D
-11.163,21.306,349,0.4,0.6,2016-07-12,1125,N,nominal,1.0NRT,303.4,0,D
-11.164,21.302,356.3,0.4,0.6,2016-07-12,1125,N,nominal,1.0NRT,301.3,0,D
-11.196,21.041,336.2,0.4,0.6,2016-07-12,1125,N,nominal,1.0NRT,301.9,0,D
-11.545,18.029,331.4,0.7,0.8,2016-07-12,1125,N,nominal,1.0NRT,300.1,0,D
-11.19,21.036,367,0.4,0.6,2016-07-12,1125,N,nominal,1.0NRT,305,0,D
-10.202,28.499,341.3,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,302,0,D
-10.215,28.41,331.9,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,300.4,0,D
-10.489,26.46,332.9,0.6,0.4,2016-07-12,1125,N,nominal,1.0NRT,301.2,0,D
-10.855,23.722,343.7,0.6,0.5,2016-07-12,1125,N,nominal,1.0NRT,300.4,0,D
-10.939,23.066,338.3,0.3,0.6,2016-07-12,1125,N,nominal,1.0NRT,297.7,0,D
-10.939,23.063,355.7,0.3,0.6,2016-07-12,1125,N,nominal,1.0NRT,309,0,D
-11.19,21.04,341.6,0.4,0.6,2016-07-12,1125,N,nominal,1.0NRT,301.6,0,D
-11.191,21.032,348.5,0.4,0.6,2016-07-12,1125,N,nominal,1.0NRT,305,0,D
-11.221,20.781,339,0.5,0.7,2016-07-12,1125,N,nominal,1.0NRT,298,0,D
-11.581,17.631,344.8,0.7,0.8,2016-07-12,1125,N,nominal,1.0NRT,298.2,0,D
-10.211,28.41,342.2,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,306.1,0,D
-11.533,18.008,350.7,0.7,0.8,2016-07-12,1125,N,nominal,1.0NRT,296.5,0,D
-10.208,28.409,367,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,346,0,D
-9.614,32.385,343.8,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,309.7,0,D
-9.836,30.934,333.3,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,300.9,0,D
-10.603,25.529,367,0.4,0.5,2016-07-12,1125,N,nominal,1.0NRT,308.9,0,D
-10.604,25.525,367,0.4,0.5,2016-07-12,1125,N,nominal,1.0NRT,308.3,0,D
-10.927,23.04,367,0.3,0.6,2016-07-12,1125,N,nominal,1.0NRT,301,0,D
-9.116,35.465,338.8,0.5,0.4,2016-07-12,1125,N,nominal,1.0NRT,296.8,0,D
-10.204,28.409,329.8,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,297.1,0,D
-10.602,25.537,353.3,0.4,0.5,2016-07-12,1125,N,nominal,1.0NRT,308.4,0,D
-10.16,28.693,335.2,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,305.2,0,D
-10.33,27.493,340.6,0.5,0.4,2016-07-12,1125,N,nominal,1.0NRT,304.3,0,D
-10.449,26.634,334.4,0.6,0.4,2016-07-12,1125,N,nominal,1.0NRT,300.9,0,D
-10.45,26.629,332.6,0.6,0.4,2016-07-12,1125,N,nominal,1.0NRT,301.1,0,D
-10.599,25.528,338.5,0.4,0.5,2016-07-12,1125,N,nominal,1.0NRT,306,0,D
-10.599,25.524,346.2,0.4,0.5,2016-07-12,1125,N,nominal,1.0NRT,311.3,0,D
-11.162,21.029,338.6,0.4,0.6,2016-07-12,1125,N,nominal,1.0NRT,302.9,0,D
-11.209,20.581,367,0.5,0.7,2016-07-12,1125,N,nominal,1.0NRT,304.4,0,D
-10.154,28.684,334.8,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,304.4,0,D
-10.154,28.681,332.1,0.4,0.4,2016-07-12,1125,N,low,1.0NRT,306.8,0,D
-10.224,28.194,345.3,0.5,0.4,2016-07-12,1125,N,nominal,1.0NRT,302.8,0,D
-10.796,23.952,353.4,0.6,0.5,2016-07-12,1125,N,nominal,1.0NRT,301.9,0,D
-11.156,21.028,341,0.4,0.6,2016-07-12,1125,N,nominal,1.0NRT,306.2,0,D
-11.208,20.585,332.7,0.5,0.7,2016-07-12,1125,N,nominal,1.0NRT,299,0,D
-11.209,20.577,340.5,0.5,0.7,2016-07-12,1125,N,nominal,1.0NRT,298.1,0,D
-9.624,32.213,367,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,307.1,0,D
-11.15,21.027,367,0.4,0.6,2016-07-12,1125,N,nominal,1.0NRT,302.3,0,D
-11.151,21.023,367,0.4,0.6,2016-07-12,1125,N,nominal,1.0NRT,306,0,D
-11.204,20.571,367,0.5,0.7,2016-07-12,1125,N,nominal,1.0NRT,300.2,0,D
-8.909,36.595,335.2,0.4,0.5,2016-07-12,1125,N,nominal,1.0NRT,295.6,0,D
-9.547,32.703,335,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,300.4,0,D
-10.784,24.008,336.8,0.5,0.5,2016-07-12,1125,N,nominal,1.0NRT,298.8,0,D
-10.791,23.957,340.7,0.6,0.5,2016-07-12,1125,N,nominal,1.0NRT,298.7,0,D
-10.791,23.952,348.8,0.6,0.5,2016-07-12,1125,N,nominal,1.0NRT,297.7,0,D
-11.203,20.58,332.3,0.5,0.7,2016-07-12,1125,N,nominal,1.0NRT,297.1,0,D
-11.145,21.023,367,0.4,0.6,2016-07-12,1125,N,nominal,1.0NRT,347,0,D
-11.43,18.5,367,0.7,0.8,2016-07-12,1125,N,nominal,1.0NRT,300.4,0,D
-11.473,18.102,367,0.7,0.8,2016-07-12,1125,N,nominal,1.0NRT,301.2,0,D
-9.798,31.05,334,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,302.8,0,D
-10.194,28.349,341.1,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,302,0,D
-10.217,28.189,332.8,0.5,0.4,2016-07-12,1125,N,low,1.0NRT,304.3,0,D
-10.786,23.956,328.6,0.6,0.5,2016-07-12,1125,N,low,1.0NRT,298.7,0,D
-10.919,22.896,339.2,0.3,0.6,2016-07-12,1125,N,nominal,1.0NRT,299.1,0,D
-11.144,21.027,342.3,0.4,0.6,2016-07-12,1125,N,nominal,1.0NRT,296.4,0,D
-11.146,21.014,332.9,0.4,0.6,2016-07-12,1125,N,nominal,1.0NRT,302.2,0,D
-11.201,20.54,333.6,0.5,0.7,2016-07-12,1125,N,nominal,1.0NRT,299.6,0,D
-11.429,18.506,348.7,0.7,0.8,2016-07-12,1125,N,nominal,1.0NRT,299.4,0,D
-11.474,18.095,328.1,0.7,0.8,2016-07-12,1125,N,nominal,1.0NRT,298.9,0,D
-11.139,21.022,367,0.4,0.6,2016-07-12,1125,N,nominal,1.0NRT,299.4,0,D
-9.64,32.066,336.3,0.4,0.4,2016-07-12,1125,N,low,1.0NRT,306.5,0,D
-10.19,28.353,334.2,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,302.1,0,D
-10.214,28.184,347.3,0.5,0.4,2016-07-12,1125,N,nominal,1.0NRT,305.1,0,D
-10.309,27.504,337.6,0.5,0.4,2016-07-12,1125,N,nominal,1.0NRT,306.2,0,D
-10.459,26.414,354.2,0.6,0.4,2016-07-12,1125,N,nominal,1.0NRT,308.5,0,D
-10.459,26.409,342.8,0.6,0.4,2016-07-12,1125,N,nominal,1.0NRT,306.2,0,D
-10.914,22.895,341.9,0.3,0.6,2016-07-12,1125,N,nominal,1.0NRT,299.7,0,D
-11.195,20.539,349.8,0.5,0.7,2016-07-12,1125,N,nominal,1.0NRT,303.9,0,D
-11.196,20.535,346.2,0.5,0.7,2016-07-12,1125,N,nominal,1.0NRT,299.3,0,D
-11.428,18.456,335.2,0.7,0.8,2016-07-12,1125,N,nominal,1.0NRT,294.1,0,D
-10.986,22.261,367,0.4,0.6,2016-07-12,1125,N,nominal,1.0NRT,303,0,D
-10.987,22.255,367,0.4,0.6,2016-07-12,1125,N,nominal,1.0NRT,297.9,0,D
-9.651,31.969,330.8,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,300.5,0,D
-10.209,28.192,340.1,0.5,0.4,2016-07-12,1125,N,nominal,1.0NRT,305.4,0,D
-10.21,28.188,342.1,0.5,0.4,2016-07-12,1125,N,nominal,1.0NRT,308.1,0,D
-10.455,26.413,339.5,0.6,0.4,2016-07-12,1125,N,nominal,1.0NRT,304.4,0,D
-10.455,26.408,356.5,0.6,0.4,2016-07-12,1125,N,nominal,1.0NRT,306,0,D
-10.692,24.618,329.1,0.5,0.5,2016-07-12,1125,N,low,1.0NRT,299.2,0,D
-10.986,22.258,342.2,0.4,0.6,2016-07-12,1125,N,nominal,1.0NRT,296.2,0,D
-11.212,20.344,343,0.5,0.7,2016-07-12,1125,N,nominal,1.0NRT,295.2,0,D
-11.275,19.786,326.5,0.5,0.7,2016-07-12,1125,N,nominal,1.0NRT,295.5,0,D
-11.395,18.696,326.2,0.6,0.7,2016-07-12,1125,N,nominal,1.0NRT,294.2,0,D
-10.98,22.264,367,0.4,0.6,2016-07-12,1125,N,nominal,1.0NRT,301.6,0,D
-10.981,22.26,367,0.4,0.6,2016-07-12,1125,N,nominal,1.0NRT,302.7,0,D
-9.548,32.605,332.5,0.4,0.4,2016-07-12,1125,N,low,1.0NRT,302.9,0,D
-9.549,32.602,331.8,0.4,0.4,2016-07-12,1125,N,low,1.0NRT,302.4,0,D
-9.633,32.061,349.8,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,307,0,D
-9.634,32.058,331.8,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,301.7,0,D
-9.768,31.181,332.6,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,301.9,0,D
-10.301,27.507,341.7,0.5,0.4,2016-07-12,1125,N,nominal,1.0NRT,301.4,0,D
-10.451,26.408,354,0.6,0.4,2016-07-12,1125,N,nominal,1.0NRT,303.7,0,D
-10.452,26.403,330.6,0.6,0.4,2016-07-12,1125,N,nominal,1.0NRT,297.7,0,D
-10.866,23.2,336.4,0.6,0.6,2016-07-12,1125,N,nominal,1.0NRT,297.5,0,D
-10.981,22.257,352.9,0.4,0.6,2016-07-12,1125,N,nominal,1.0NRT,307.3,0,D
-10.982,22.251,329.8,0.4,0.6,2016-07-12,1125,N,nominal,1.0NRT,297.5,0,D
-11.005,22.055,333.6,0.4,0.6,2016-07-12,1125,N,nominal,1.0NRT,301.1,0,D
-11.006,22.052,352.1,0.4,0.6,2016-07-12,1125,N,nominal,1.0NRT,302.9,0,D
-11.006,22.048,337.6,0.4,0.6,2016-07-12,1125,N,nominal,1.0NRT,301.7,0,D
-11.121,21.074,335.8,0.4,0.6,2016-07-12,1125,N,nominal,1.0NRT,298,0,D
-9.613,32.171,343.4,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,303.5,0,D
-9.613,32.168,337.5,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,301.7,0,D
-9.63,32.061,333.2,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,301.5,0,D
-9.765,31.184,336.5,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,301.6,0,D
-10.432,26.521,335.8,0.6,0.4,2016-07-12,1125,N,nominal,1.0NRT,300.3,0,D
-10.559,25.567,352.7,0.4,0.5,2016-07-12,1125,N,nominal,1.0NRT,309.9,0,D
-10.606,25.209,342.8,0.5,0.5,2016-07-12,1125,N,nominal,1.0NRT,309.6,0,D
-10.762,23.994,356,0.5,0.5,2016-07-12,1125,N,nominal,1.0NRT,302.4,0,D
-10.976,22.253,333.3,0.4,0.6,2016-07-12,1125,N,nominal,1.0NRT,299.2,0,D
-9.642,31.964,330.3,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,299.6,0,D
-9.643,31.957,336.9,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,303.3,0,D
-9.643,31.953,331.6,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,300.1,0,D
-10.555,25.567,356.3,0.4,0.5,2016-07-12,1125,N,nominal,1.0NRT,309.1,0,D
-10.569,25.455,337.4,0.4,0.5,2016-07-12,1125,N,nominal,1.0NRT,306,0,D
-10.699,24.45,341.7,0.5,0.5,2016-07-12,1125,N,nominal,1.0NRT,299.2,0,D
-11.218,20.126,330.2,0.5,0.7,2016-07-12,1125,N,nominal,1.0NRT,298.3,0,D
-11.256,19.779,332.5,0.5,0.7,2016-07-12,1125,N,nominal,1.0NRT,296.5,0,D
-11.257,19.774,325.6,0.5,0.7,2016-07-12,1125,N,nominal,1.0NRT,297.1,0,D
-10.288,27.496,338.2,0.5,0.4,2016-07-12,1125,N,nominal,1.0NRT,303.2,0,D
-10.15,28.459,332.6,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,300.7,0,D
-10.331,27.149,336.2,0.5,0.4,2016-07-12,1125,N,nominal,1.0NRT,310.7,0,D
-9.609,32.086,338.3,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,303.8,0,D
-10.146,28.458,334.3,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,304.9,0,D
-10.211,27.995,329.3,0.5,0.4,2016-07-12,1125,N,nominal,1.0NRT,299.7,0,D
-10.386,26.712,336.6,0.5,0.4,2016-07-12,1125,N,nominal,1.0NRT,302.7,0,D
-9.54,32.521,335,0.4,0.4,2016-07-12,1125,N,low,1.0NRT,305.5,0,D
-9.607,32.085,338.9,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,302.9,0,D
-10.29,27.498,348.1,0.5,0.4,2016-07-12,1125,N,nominal,1.0NRT,308.4,0,D
-10.43,26.523,332.8,0.6,0.4,2016-07-12,1125,N,nominal,1.0NRT,300.2,0,D
-10.147,28.459,332.3,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,301.6,0,D
-10.333,27.146,338,0.5,0.4,2016-07-12,1125,N,nominal,1.0NRT,307.4,0,D
-10.556,25.567,355.5,0.4,0.5,2016-07-12,1125,N,nominal,1.0NRT,310.9,0,D
-10.571,25.455,343,0.4,0.5,2016-07-12,1125,N,nominal,1.0NRT,307.3,0,D
-10.77,23.998,329.6,0.5,0.5,2016-07-12,1125,N,low,1.0NRT,300.1,0,D
-9.569,32.27,334.4,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,304.3,0,D
-10.207,27.995,335.7,0.5,0.4,2016-07-12,1125,N,nominal,1.0NRT,301.8,0,D
-10.329,27.145,337.3,0.5,0.4,2016-07-12,1125,N,nominal,1.0NRT,310.4,0,D
-10.704,24.452,332.3,0.5,0.5,2016-07-12,1125,N,nominal,1.0NRT,298.9,0,D
-9.566,32.266,339.5,0.4,0.4,2016-07-12,1125,N,nominal,1.0NRT,306.5,0,D
-10.204,27.995,334.2,0.5,0.4,2016-07-12,1125,N,nominal,1.0NRT,303.2,0,D
-10.699,24.451,340.7,0.5,0.5,2016-07-12,1125,N,nominal,1.0NRT,299.2,0,D
-10.761,23.996,339.3,0.5,0.5,2016-07-12,1125,N,nominal,1.0NRT,297.5,0,D
